case_id,document_id,hypothesis_id,gold_label,predicted_label,correct,rule_fired,rule_polarity,matched_phrase,matched_span_start,matched_span_end,evidence_hit,joint_success,failure_family,notes
train::553::nda-16,553,nda-16,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::553::nda-15,553,nda-15,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::553::nda-10,553,nda-10,Entailment,Entailment,True,True,positive_fired,negotiat,11990,11998,False,False,"correct label, misaligned/wrong evidence span",
train::553::nda-2,553,nda-2,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::553::nda-1,553,nda-1,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::553::nda-19,553,nda-19,Entailment,Entailment,True,True,positive_fired,survive the termination,15002,15025,True,True,n/a (fully correct),
train::553::nda-12,553,nda-12,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::553::nda-20,553,nda-20,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::553::nda-3,553,nda-3,NotMentioned,Contradiction,False,True,negative_fired,must be in writing,20728,20746,,False,"rule fired on distractor/false-positive text (NotMentioned->Contradiction, matched phrase 'must be in writing')",
train::553::nda-18,553,nda-18,Entailment,Entailment,True,True,positive_fired,non-solicitation,26,42,False,False,"correct label, misaligned/wrong evidence span",
train::553::nda-7,553,nda-7,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::553::nda-17,553,nda-17,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::553::nda-8,553,nda-8,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::553::nda-13,553,nda-13,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::553::nda-5,553,nda-5,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::553::nda-4,553,nda-4,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::554::nda-11,554,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::554::nda-16,554,nda-16,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::554::nda-15,554,nda-15,Entailment,Entailment,True,True,positive_fired,no license,4760,4770,True,True,n/a (fully correct),
train::554::nda-10,554,nda-10,Entailment,Entailment,True,True,positive_fired,negotiat,7975,7983,True,True,n/a (fully correct),
train::554::nda-2,554,nda-2,Entailment,Contradiction,False,True,negative_fired,financial information,2411,2432,True,False,positive case matched a negative phrase (or vice versa) -- possible conflicting/ambiguous phrasing,
train::554::nda-1,554,nda-1,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::554::nda-19,554,nda-19,Entailment,Entailment,True,True,positive_fired,survive the termination,8404,8427,True,True,n/a (fully correct),
train::554::nda-12,554,nda-12,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::554::nda-20,554,nda-20,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::554::nda-3,554,nda-3,Entailment,Entailment,True,True,positive_fired,orally or in writing,1026,1046,False,False,"correct label, misaligned/wrong evidence span",
train::554::nda-18,554,nda-18,NotMentioned,Entailment,False,True,positive_fired,non-solicitation,10513,10529,,False,"rule fired on distractor/false-positive text (NotMentioned->Entailment, matched phrase 'non-solicitation')",
train::554::nda-7,554,nda-7,Entailment,Entailment,True,True,positive_fired,representatives,1552,1567,True,False,n/a (fully correct),
train::554::nda-17,554,nda-17,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::554::nda-8,554,nda-8,NotMentioned,Entailment,False,True,positive_fired,required by law,7889,7904,,False,"rule fired on distractor/false-positive text (NotMentioned->Entailment, matched phrase 'required by law')",
train::554::nda-13,554,nda-13,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::554::nda-5,554,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::554::nda-4,554,nda-4,Entailment,Contradiction,False,True,negative_fired,for any purpose,3715,3730,True,False,positive case matched a negative phrase (or vice versa) -- possible conflicting/ambiguous phrasing,
train::556::nda-11,556,nda-11,Entailment,Entailment,True,True,positive_fired,reverse engineer,8421,8437,True,True,n/a (fully correct),
train::556::nda-16,556,nda-16,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::556::nda-15,556,nda-15,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::556::nda-10,556,nda-10,Entailment,Entailment,True,True,positive_fired,existence of this agreement,8242,8269,True,True,n/a (fully correct),
train::556::nda-2,556,nda-2,Contradiction,Contradiction,True,True,negative_fired,financial information,3308,3329,True,False,n/a (fully correct),
train::556::nda-1,556,nda-1,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::556::nda-19,556,nda-19,Entailment,Entailment,True,True,positive_fired,shall survive,21818,21831,True,False,n/a (fully correct),
train::556::nda-12,556,nda-12,Entailment,Entailment,True,True,positive_fired,independently develop,4991,5012,True,False,n/a (fully correct),
train::556::nda-20,556,nda-20,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::556::nda-3,556,nda-3,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::556::nda-18,556,nda-18,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::556::nda-7,556,nda-7,Entailment,Entailment,True,True,positive_fired,representatives,1933,1948,True,True,n/a (fully correct),
train::556::nda-17,556,nda-17,Entailment,Contradiction,False,True,negative_fired,shall not copy,8329,8343,True,False,positive case matched a negative phrase (or vice versa) -- possible conflicting/ambiguous phrasing,
train::556::nda-8,556,nda-8,Entailment,Entailment,True,True,positive_fired,required by law,8084,8099,False,False,"correct label, misaligned/wrong evidence span",
train::556::nda-13,556,nda-13,Entailment,Entailment,True,True,positive_fired,already known to,5354,5370,False,False,"correct label, misaligned/wrong evidence span",
train::556::nda-5,556,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::556::nda-4,556,nda-4,Entailment,Contradiction,False,True,negative_fired,for any purpose,9278,9293,False,False,positive case matched a negative phrase (or vice versa) -- possible conflicting/ambiguous phrasing,
train::557::nda-11,557,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::557::nda-16,557,nda-16,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::557::nda-15,557,nda-15,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::557::nda-10,557,nda-10,NotMentioned,Entailment,False,True,positive_fired,negotiat,11014,11022,,False,"rule fired on distractor/false-positive text (NotMentioned->Entailment, matched phrase 'negotiat')",
train::557::nda-2,557,nda-2,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::557::nda-1,557,nda-1,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::557::nda-19,557,nda-19,Entailment,Entailment,True,True,positive_fired,shall survive,7801,7814,True,True,n/a (fully correct),
train::557::nda-12,557,nda-12,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::557::nda-20,557,nda-20,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::557::nda-3,557,nda-3,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::557::nda-18,557,nda-18,Entailment,Entailment,True,True,positive_fired,non-solicitation,7853,7869,False,False,"correct label, misaligned/wrong evidence span",
train::557::nda-7,557,nda-7,NotMentioned,Entailment,False,True,positive_fired,representatives,8423,8438,,False,"rule fired on distractor/false-positive text (NotMentioned->Entailment, matched phrase 'representatives')",
train::557::nda-17,557,nda-17,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::557::nda-8,557,nda-8,Entailment,Entailment,True,True,positive_fired,required by law,7312,7327,True,True,n/a (fully correct),
train::557::nda-13,557,nda-13,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::557::nda-5,557,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::557::nda-4,557,nda-4,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::559::nda-11,559,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::559::nda-16,559,nda-16,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::559::nda-15,559,nda-15,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::559::nda-10,559,nda-10,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::559::nda-2,559,nda-2,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::559::nda-1,559,nda-1,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::559::nda-19,559,nda-19,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::559::nda-12,559,nda-12,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::559::nda-20,559,nda-20,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::559::nda-3,559,nda-3,NotMentioned,Contradiction,False,True,negative_fired,must be in writing,2700,2718,,False,"rule fired on distractor/false-positive text (NotMentioned->Contradiction, matched phrase 'must be in writing')",
train::559::nda-18,559,nda-18,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::559::nda-7,559,nda-7,NotMentioned,Entailment,False,True,positive_fired,representatives,1727,1742,,False,"rule fired on distractor/false-positive text (NotMentioned->Entailment, matched phrase 'representatives')",
train::559::nda-17,559,nda-17,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::559::nda-8,559,nda-8,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::559::nda-13,559,nda-13,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::559::nda-5,559,nda-5,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::559::nda-4,559,nda-4,Entailment,Contradiction,False,True,negative_fired,for any purpose,2132,2147,False,False,positive case matched a negative phrase (or vice versa) -- possible conflicting/ambiguous phrasing,
train::560::nda-11,560,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::560::nda-16,560,nda-16,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::560::nda-15,560,nda-15,Entailment,Entailment,True,True,positive_fired,does not grant,6251,6265,True,True,n/a (fully correct),
train::560::nda-10,560,nda-10,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::560::nda-2,560,nda-2,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::560::nda-1,560,nda-1,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::560::nda-19,560,nda-19,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::560::nda-12,560,nda-12,Entailment,Entailment,True,True,positive_fired,independently develop,1392,1413,True,False,n/a (fully correct),
train::560::nda-20,560,nda-20,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::560::nda-3,560,nda-3,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::560::nda-18,560,nda-18,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::560::nda-7,560,nda-7,Entailment,Entailment,True,True,positive_fired,representatives,2393,2408,False,False,"correct label, misaligned/wrong evidence span",
train::560::nda-17,560,nda-17,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::560::nda-8,560,nda-8,Entailment,Entailment,True,True,positive_fired,court order,3826,3837,True,True,n/a (fully correct),
train::560::nda-13,560,nda-13,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::560::nda-5,560,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::560::nda-4,560,nda-4,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::561::nda-11,561,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::561::nda-16,561,nda-16,Entailment,Entailment,True,True,positive_fired,return or destroy,3896,3913,True,True,n/a (fully correct),
